#          chi2            h           Omegam           Omegak          
        32.1226        0.709437        0.326065        -0.11301 
         30.933        0.705986        0.284874      -0.0705281 
        30.1252        0.706955         0.27489       -0.011589 
        30.0455        0.705347         0.26869      -0.0132453 
        29.7379        0.700755        0.300051      -0.0200923 
        30.9093        0.709667        0.339933        -0.18508 
        31.0128        0.708665        0.382748       -0.268391 
        31.9453        0.711362        0.369811       -0.282125 
        32.6326        0.710922        0.389298        -0.33552 
        33.0506        0.713556        0.396277       -0.350172 
        34.1074        0.700841        0.416345       -0.299991 
        35.3767        0.700186        0.478046       -0.351551 
        35.1683        0.716868        0.393889        -0.38095 
        34.6556        0.712771        0.385223       -0.363863 
        34.2085        0.715347        0.399489       -0.357434 
        34.2052        0.704672        0.400966       -0.324839 
        33.9944        0.709179        0.372236       -0.309823 
        36.0044        0.717144        0.383014       -0.323497 
        31.6973        0.708213        0.391218       -0.307192 
         31.588        0.710509        0.385695       -0.294527 
         31.334        0.708769        0.366349       -0.257945 
        34.5968        0.716146        0.366043       -0.313417 
        32.3392        0.711677         0.40484       -0.334116 
        33.1254        0.707548        0.384332       -0.311098 
        36.4844        0.704283         0.45945       -0.306816 
        35.0433        0.700397        0.471716       -0.338382 
        31.3128        0.705568        0.403357       -0.293049 
        32.4011        0.705214        0.411127       -0.248396 
        32.8074        0.709948        0.376517       -0.221187 
        30.3336        0.700149        0.337936      -0.0759512 
        32.0177        0.705832         0.31552       -0.148054 
        32.0126        0.697609        0.365618      -0.0981101 
        30.9332        0.699675        0.352395       -0.118547 
        31.1046        0.710146        0.331016       -0.177881 
         32.416        0.705587        0.331937      -0.0669262 
        31.8924         0.69703        0.353641      -0.0801763 
        29.7134        0.702945        0.308482       -0.031803 
        30.0524        0.697828        0.278597       0.0653513 
        29.7137        0.704927        0.275318       0.0144629 
        29.5701        0.699201        0.261109        0.100102 
        30.5611        0.699925        0.273679       0.0970786 
        33.5308        0.697487        0.232782       0.0991005 
        29.6334        0.703325         0.25991       0.0302222 
        31.3695        0.707829        0.222047       0.0631391 
        35.1063        0.713416         0.21953       0.0437987 
        34.3977        0.710966        0.233077       0.0731278 
        34.3662         0.71276        0.227816      0.00423007 
        30.3842        0.697344         0.28681       0.0485885 
        32.3145        0.703228        0.220443       0.0744788 
        32.2808        0.706647        0.244365       0.0992247 
        34.8689        0.712131        0.195381        0.110215 
        33.6206        0.708698        0.196327        0.171022 
        32.5651        0.708536        0.181748        0.170692 
        30.7689        0.704508        0.170439        0.225006 
        32.3316        0.707015        0.157772        0.232654 
        30.7676        0.702913         0.15355         0.26547 
        30.5159        0.704353        0.184319        0.186691 
        33.1279         0.70755        0.152796        0.212085 
        30.9146        0.705234        0.197934        0.184987 
        32.4198        0.704841         0.20373         0.20673 
        31.5525        0.704927        0.182355        0.231069 
         32.027        0.692782        0.203072        0.256943 
        30.3464        0.695528        0.221657         0.20847 
        30.6678        0.702273        0.196723        0.158509 
        31.4729        0.705988        0.188082        0.199212 
        31.5879        0.705191        0.179159        0.169491 
         31.843        0.701628        0.226872        0.196907 
        29.8699        0.701283        0.189214        0.204126 
        30.7159        0.699881        0.163323         0.25774 
        32.7038        0.703047        0.101565        0.362413 
        33.1142         0.69493       0.0952794        0.438293 
        36.1232        0.697278        0.100804         0.36908 
        34.6699        0.699848        0.109293        0.336692 
         30.964        0.699946        0.134967        0.322911 
        31.2342        0.701244        0.112863        0.376209 
